date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:51:58	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:51:58%20GMT	http://edata.zkey.cc/_nuxt/99cfd5a.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/99cfd5a.js	(from https://edata.zkey.cc/)
04:51:59	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:00%20GMT	http://edata.zkey.cc/_nuxt/939bb91.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/939bb91.js	(from https://edata.zkey.cc/)
04:52:00	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:00%20GMT	http://edata.zkey.cc/_nuxt/669e3df.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/669e3df.js	(from https://edata.zkey.cc/)
04:52:01	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:01%20GMT	http://edata.zkey.cc/_nuxt/e71911c.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/e71911c.js	(from https://edata.zkey.cc/)
04:52:02	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:02%20GMT	http://edata.zkey.cc/_nuxt/021e1c1.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/021e1c1.js	(from https://edata.zkey.cc/)
04:52:03	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:03%20GMT	http://edata.zkey.cc/_nuxt/650b836.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/650b836.js	(from https://edata.zkey.cc/)
04:52:04	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:04%20GMT	http://edata.zkey.cc/_nuxt/6b8594d.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/6b8594d.js	(from https://edata.zkey.cc/)
04:52:05	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:05%20GMT	http://edata.zkey.cc/_nuxt/a9540b5.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/a9540b5.js	(from https://edata.zkey.cc/)
04:52:06	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:06%20GMT	http://edata.zkey.cc/_nuxt/c244a07.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/c244a07.js	(from https://edata.zkey.cc/)
04:52:07	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:07%20GMT	http://edata.zkey.cc/_nuxt/13a29b0.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/13a29b0.js	(from https://edata.zkey.cc/)
04:52:08	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:08%20GMT	http://edata.zkey.cc/_nuxt/fonts/element-icons.313f7da.woff	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fonts/element-icons.313f7da.woff	(from https://edata.zkey.cc/)
04:52:09	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:09%20GMT	http://edata.zkey.cc/_nuxt/fonts/element-icons.4520188.ttf	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fonts/element-icons.4520188.ttf	(from https://edata.zkey.cc/)
04:52:10	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:10%20GMT	http://edata.zkey.cc/_nuxt/fonts/iconfont.bba91aa.eot	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fonts/iconfont.bba91aa.eot	(from https://edata.zkey.cc/)
04:52:12	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:12%20GMT	http://edata.zkey.cc/_nuxt/fonts/iconfont.bba91aa.eot	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fonts/iconfont.bba91aa.eot	(from https://edata.zkey.cc/)
04:52:13	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:14%20GMT	http://edata.zkey.cc/_nuxt/fonts/iconfont.29f480e.woff2	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fonts/iconfont.29f480e.woff2	(from https://edata.zkey.cc/)
04:52:14	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:14%20GMT	http://edata.zkey.cc/_nuxt/fonts/iconfont.e794a21.woff	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fonts/iconfont.e794a21.woff	(from https://edata.zkey.cc/)
04:52:15	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:15%20GMT	http://edata.zkey.cc/_nuxt/fonts/iconfont.9b990ce.ttf	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fonts/iconfont.9b990ce.ttf	(from https://edata.zkey.cc/)
04:52:15	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:15%20GMT	http://edata.zkey.cc/_nuxt/img/iconfont.01c7334.svg	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/img/iconfont.01c7334.svg	(from https://edata.zkey.cc/)
04:52:16	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:16%20GMT	http://edata.zkey.cc/_nuxt/fonts/glyphicons-halflings-regular.5be1347.eot	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fonts/glyphicons-halflings-regular.5be1347.eot	(from https://edata.zkey.cc/)
04:52:17	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:17%20GMT	http://edata.zkey.cc/_nuxt/fonts/glyphicons-halflings-regular.5be1347.eot?	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fonts/glyphicons-halflings-regular.5be1347d41d.eot	(from https://edata.zkey.cc/)
04:52:18	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:18%20GMT	http://edata.zkey.cc/_nuxt/fonts/glyphicons-halflings-regular.be810be.woff2	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fonts/glyphicons-halflings-regular.be810be.woff2	(from https://edata.zkey.cc/)
04:52:19	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:19%20GMT	http://edata.zkey.cc/_nuxt/fonts/glyphicons-halflings-regular.82b1212.woff	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fonts/glyphicons-halflings-regular.82b1212.woff	(from https://edata.zkey.cc/)
04:52:20	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:21%20GMT	http://edata.zkey.cc/_nuxt/fonts/glyphicons-halflings-regular.4692b9e.ttf	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fonts/glyphicons-halflings-regular.4692b9e.ttf	(from https://edata.zkey.cc/)
04:52:21	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:21%20GMT	http://edata.zkey.cc/_nuxt/img/glyphicons-halflings-regular.060b271.svg	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/img/glyphicons-halflings-regular.060b271.svg	(from https://edata.zkey.cc/)
04:52:22	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:22%20GMT	http://edata.zkey.cc/images/icon/premium.png	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/images/icon/premium.png	(from https://edata.zkey.cc/)
04:52:23	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:23%20GMT	http://edata.zkey.cc/images/icon/premium-icon.png	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/images/icon/premium-icon.png	(from https://edata.zkey.cc/)
04:52:24	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:25%20GMT	http://edata.zkey.cc/images/icon/premium-text.png	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/images/icon/premium-text.png	(from https://edata.zkey.cc/)
04:52:25	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:25%20GMT	http://edata.zkey.cc/images/icon/premium-text1.png	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/images/icon/premium-text1.png	(from https://edata.zkey.cc/)
04:52:26	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:26%20GMT	http://edata.zkey.cc/_nuxt/fonts/iconfont.bb023c9.woff2	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fonts/iconfont.bb023c9.woff2	(from https://edata.zkey.cc/)
04:52:27	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:27%20GMT	http://edata.zkey.cc/_nuxt/fonts/iconfont.afe4220.woff	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fonts/iconfont.afe4220.woff	(from https://edata.zkey.cc/)
04:52:28	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:29%20GMT	http://edata.zkey.cc/_nuxt/fonts/iconfont.ef2ef5f.ttf	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fonts/iconfont.ef2ef5f.ttf	(from https://edata.zkey.cc/)
04:52:29	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:29%20GMT	http://edata.zkey.cc/_nuxt/d8da5f3.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/d8da5f3.js	(from https://edata.zkey.cc/)
04:52:30	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:30%20GMT	http://edata.zkey.cc/_nuxt/13a29b0.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/13a29b0.js	(from https://edata.zkey.cc/)
04:52:31	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:31%20GMT	http://edata.zkey.cc/_nuxt/9289844.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/9289844.js	(from https://edata.zkey.cc/)
04:52:32	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:32%20GMT	http://edata.zkey.cc/_nuxt/1dca499.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/1dca499.js	(from https://edata.zkey.cc/)
04:52:33	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:34%20GMT	http://edata.zkey.cc/_nuxt/a4239b4.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/a4239b4.js	(from https://edata.zkey.cc/)
04:52:34	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:34%20GMT	http://edata.zkey.cc/_nuxt/ff13cba.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/ff13cba.js	(from https://edata.zkey.cc/)
04:52:35	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:35%20GMT	http://edata.zkey.cc/_nuxt/22fe6bd.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/22fe6bd.js	(from https://edata.zkey.cc/)
04:52:36	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:36%20GMT	http://edata.zkey.cc/_nuxt/6519d6a.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/6519d6a.js	(from https://edata.zkey.cc/)
04:52:37	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:37%20GMT	http://edata.zkey.cc/_nuxt/07c2df9.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/07c2df9.js	(from https://edata.zkey.cc/)
04:52:38	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:38%20GMT	http://edata.zkey.cc/_nuxt/719b5ef.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/719b5ef.js	(from https://edata.zkey.cc/)
04:52:39	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:39%20GMT	http://edata.zkey.cc/_nuxt/f87d61e.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/f87d61e.js	(from https://edata.zkey.cc/)
04:52:40	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:40%20GMT	http://edata.zkey.cc/_nuxt/33961ec.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/33961ec.js	(from https://edata.zkey.cc/)
04:52:41	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:42%20GMT	http://edata.zkey.cc/_nuxt/676bc5c.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/676bc5c.js	(from https://edata.zkey.cc/)
04:52:42	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:43%20GMT	http://edata.zkey.cc/_nuxt/fbfe734.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fbfe734.js	(from https://edata.zkey.cc/)
04:52:44	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:44%20GMT	http://edata.zkey.cc/_nuxt/7b3a9b0.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/7b3a9b0.js	(from https://edata.zkey.cc/)
04:52:44	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:44%20GMT	http://edata.zkey.cc/_nuxt/24dda03.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/24dda03.js	(from https://edata.zkey.cc/)
04:52:45	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:45%20GMT	http://edata.zkey.cc/_nuxt/4b96793.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/4b96793.js	(from https://edata.zkey.cc/)
04:52:46	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:47%20GMT	http://edata.zkey.cc/_nuxt/64157f8.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/64157f8.js	(from https://edata.zkey.cc/)
04:52:48	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:48%20GMT	http://edata.zkey.cc/_nuxt/67b7dad.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/67b7dad.js	(from https://edata.zkey.cc/)
04:52:49	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:49%20GMT	http://edata.zkey.cc/_nuxt/abee120.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/abee120.js	(from https://edata.zkey.cc/)
04:52:49	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:49%20GMT	http://edata.zkey.cc/_nuxt/5c894fe.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/5c894fe.js	(from https://edata.zkey.cc/)
04:52:50	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:50%20GMT	http://edata.zkey.cc/_nuxt/5faad29.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/5faad29.js	(from https://edata.zkey.cc/)
04:52:51	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:51%20GMT	http://edata.zkey.cc/_nuxt/75adbc6.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/75adbc6.js	(from https://edata.zkey.cc/)
04:52:52	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:52%20GMT	http://edata.zkey.cc/_nuxt/501cbbf.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/501cbbf.js	(from https://edata.zkey.cc/)
04:52:53	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:53%20GMT	http://edata.zkey.cc/_nuxt/2ddd22f.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/2ddd22f.js	(from https://edata.zkey.cc/)
04:52:54	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:54%20GMT	http://edata.zkey.cc/_nuxt/667cf98.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/667cf98.js	(from https://edata.zkey.cc/)
04:52:55	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:55%20GMT	http://edata.zkey.cc/_nuxt/f30f4e1.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/f30f4e1.js	(from https://edata.zkey.cc/)
04:52:56	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:56%20GMT	http://edata.zkey.cc/_nuxt/59d14b6.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/59d14b6.js	(from https://edata.zkey.cc/)
04:52:57	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:57%20GMT	http://edata.zkey.cc/_nuxt/0bc1b7f.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/0bc1b7f.js	(from https://edata.zkey.cc/)
04:52:58	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:52:59%20GMT	http://edata.zkey.cc/_nuxt/af46c50.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/af46c50.js	(from https://edata.zkey.cc/)
04:53:05	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:53:05%20GMT	http://edata.zkey.cc/_nuxt/d075320.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/d075320.js	(from https://edata.zkey.cc/)
04:53:05	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:53:05%20GMT	http://edata.zkey.cc/_nuxt/b748da4.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/b748da4.js	(from https://edata.zkey.cc/)
04:53:06	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:53:06%20GMT	http://edata.zkey.cc/_nuxt/d127343.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/d127343.js	(from https://edata.zkey.cc/)
04:53:07	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:53:07%20GMT	http://edata.zkey.cc/_nuxt/9ac81a9.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/9ac81a9.js	(from https://edata.zkey.cc/)
04:53:08	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:53:09%20GMT	http://edata.zkey.cc/_nuxt/32c5cc7.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/32c5cc7.js	(from https://edata.zkey.cc/)
04:53:09	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:53:09%20GMT	http://edata.zkey.cc/_nuxt/fb06283.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/fb06283.js	(from https://edata.zkey.cc/)
04:53:10	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:53:10%20GMT	http://edata.zkey.cc/_nuxt/06d92d2.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/06d92d2.js	(from https://edata.zkey.cc/)
04:53:11	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:53:11%20GMT	http://edata.zkey.cc/_nuxt/d0463e7.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/d0463e7.js	(from https://edata.zkey.cc/)
04:53:12	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:53:12%20GMT	http://edata.zkey.cc/_nuxt/0303ec4.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/0303ec4.js	(from https://edata.zkey.cc/)
04:53:13	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:53:13%20GMT	http://edata.zkey.cc/_nuxt/f7c3f45.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/f7c3f45.js	(from https://edata.zkey.cc/)
04:53:14	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:53:14%20GMT	http://edata.zkey.cc/_nuxt/29d01b4.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/29d01b4.js	(from https://edata.zkey.cc/)
04:53:15	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:53:16%20GMT	http://edata.zkey.cc/_nuxt/9bb9d4e.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/edata.zkey.cc/_nuxt/9bb9d4e.js	(from https://edata.zkey.cc/)
